"id","surface","source","file","line","occurrences","locale","key","current_text","suggested_text","notes"
"hardcoded.e45ca38649","frontstage","hardcoded","src/app/output-center/page.tsx","50","2","unknown","","対象物件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f7296b27ad","frontstage","hardcoded","src/app/output-center/page.tsx","61","2","unknown","","すべて表示","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.afa9e15093","frontstage","hardcoded","src/app/output-center/page.tsx","89","2","unknown","","1. 物件概要","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.4257ab10d6","frontstage","hardcoded","src/app/output-center/page.tsx","159","2","unknown","","目标物件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.7c6c05a3c5","frontstage","hardcoded","src/app/output-center/page.tsx","780","2","unknown","","物件台帳へ","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a3585be687","frontstage","hardcoded","src/app/output-center/page.tsx","780","2","unknown","","前往物件台账","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.9d64fff46e","frontstage","hardcoded","src/app/page.tsx","169","2","unknown","","契約/提案","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.5d8abd910c","frontstage","hardcoded","src/app/page.tsx","191","2","unknown","","関連案件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.43fe1999ec","frontstage","hardcoded","src/components/input-extraction-review.tsx","75","2","unknown","","保存しない","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.95a2fe4ab7","frontstage","hardcoded","src/components/input-extraction-review.tsx","75","2","unknown","","不保存","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.dcdb0d8c34","frontstage","hardcoded","src/components/input-extraction-review.tsx","416","2","unknown","","読み取れませんでした","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.18bdd6128d","frontstage","hardcoded","src/components/input-extraction-review.tsx","455","2","unknown","","手入力する内容","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
